id,name,shelves,platforms,rating,review,dates,statuses,genres,franchises,developers,publishers,release_date,url,giantbomb_id
42495,Borderlands: The Pre-Sequel!,"{""Backlog"": {""date_added"": ""2020-09-15T07:38:10Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/""}}",{},,,[],[],"{""First-Person Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=first-person-shooter""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Borderlands"": {""url"": ""https://www.grouvee.com/games/franchise/1769-borderlands/""}}",{},{},2014-10-14,https://www.grouvee.com/games/42495-borderlands-the-pre-sequel/,45955
76599,No More Heroes III,"{""Wish List"": {""date_added"": ""2021-09-06T08:46:11Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 33}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Kill the Past"": {""url"": ""https://www.grouvee.com/games/franchise/2615-kill-the-past/""}, ""No More Heroes"": {""url"": ""https://www.grouvee.com/games/franchise/1074-no-more-heroes/""}}",{},{},2021-08-27,https://www.grouvee.com/games/76599-no-more-heroes-iii/,73810
46509,NieR:Automata,"{""Played"": {""date_added"": ""2018-07-30T07:17:00Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Drakengard"": {""url"": ""https://www.grouvee.com/games/franchise/1336-drakengard/""}, ""Nier"": {""url"": ""https://www.grouvee.com/games/franchise/2089-nier/""}}","{""8-4, Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=8-4-ltd""}, ""PlatinumGames"": {""url"": ""https://www.grouvee.com/games/?developer=platinumgames""}}","{""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2017-02-23,https://www.grouvee.com/games/46509-nierautomata/,49998
34190,Phoenix Wright: Ace Attorney - Dual Destinies,"{""Played"": {""date_added"": ""2017-05-30T06:28:13Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}","{""Ace Attorney"": {""url"": ""https://www.grouvee.com/games/franchise/1290-ace-attorney/""}}","{""Capcom"": {""url"": ""https://www.grouvee.com/games/?developer=capcom""}}","{""Capcom"": {""url"": ""https://www.grouvee.com/games/?publisher=capcom""}}",2013-07-25,https://www.grouvee.com/games/34190-phoenix-wright-ace-attorney-dual-destinies/,37354
58641,Persona 5: Dancing in Starlight,"{""Backlog"": {""date_added"": ""2021-09-06T13:40:50Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/"", ""order"": 34}}",{},,,[],[],"{""Music/Rhythm"": {""url"": ""https://www.grouvee.com/games/?genre=musicrhythm""}}","{""Persona"": {""url"": ""https://www.grouvee.com/games/franchise/869-persona/""}, ""Persona 5"": {""url"": ""https://www.grouvee.com/games/franchise/3867-persona-5/""}, ""Persona: Dancing Night"": {""url"": ""https://www.grouvee.com/games/franchise/3870-persona-dancing-night/""}, ""Shin Megami Tensei"": {""url"": ""https://www.grouvee.com/games/franchise/715-shin-megami-tensei/""}}","{""P Studio"": {""url"": ""https://www.grouvee.com/games/?developer=p-studio""}}","{""Atlus Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?publisher=atlus-co-ltd""}}",2018-05-24,https://www.grouvee.com/games/58641-persona-5-dancing-in-starlight/,60630
46746,Indivisible,"{""Backlog"": {""date_added"": ""2021-09-06T13:39:34Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/"", ""order"": 32}}",{},,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2019-10-08,https://www.grouvee.com/games/46746-indivisible/,50246
120,Assassin's Creed: Revelations,"{""Played"": {""date_added"": ""2017-05-30T06:36:46Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Assassin's Creed"": {""url"": ""https://www.grouvee.com/games/franchise/769-assassins-creed/""}}","{""Ubisoft Montreal Studios"": {""url"": ""https://www.grouvee.com/games/?developer=ubisoft-montreal-studios""}}","{""Ubisoft Entertainment"": {""url"": ""https://www.grouvee.com/games/?publisher=ubisoft-entertainment""}}",2011-11-15,https://www.grouvee.com/games/120-assassins-creed-revelations/,34975
19291,Final Fantasy XV,"{""Played"": {""date_added"": ""2017-05-30T06:31:36Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Fabula Nova Crystallis"": {""url"": ""https://www.grouvee.com/games/franchise/1793-fabula-nova-crystallis/""}, ""Final Fantasy"": {""url"": ""https://www.grouvee.com/games/franchise/87-final-fantasy/""}, ""Final Fantasy XV Universe"": {""url"": ""https://www.grouvee.com/games/franchise/3843-final-fantasy-xv-universe/""}}","{""Square Enix"": {""url"": ""https://www.grouvee.com/games/?developer=square-enix""}, ""Square Visual Works"": {""url"": ""https://www.grouvee.com/games/?developer=square-visual-works""}}","{""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2016-11-29,https://www.grouvee.com/games/19291-final-fantasy-xv/,21006
68109,UnderMine,"{""Played"": {""date_added"": ""2021-05-21T07:52:20Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2019-08-29,https://www.grouvee.com/games/68109-undermine/,69808
26831,Professor Layton and the Miracle Mask,"{""Played"": {""date_added"": ""2017-05-30T06:45:50Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}","{""Professor Layton"": {""url"": ""https://www.grouvee.com/games/franchise/1529-professor-layton/""}}","{""Level-5 Inc."": {""url"": ""https://www.grouvee.com/games/?developer=level-5-inc""}}","{""Level-5 Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=level-5-inc""}, ""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}}",2012-10-28,https://www.grouvee.com/games/26831-professor-layton-and-the-miracle-mask/,29298
47894,Divinity: Original Sin II,"{""Played"": {""date_added"": ""2020-08-03T06:34:59Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Divinity"": {""url"": ""https://www.grouvee.com/games/franchise/1242-divinity/""}}","{""Larian Studios"": {""url"": ""https://www.grouvee.com/games/?developer=larian-studios""}}","{""Arrakis Software"": {""url"": ""https://www.grouvee.com/games/?publisher=arrakis-software""}}",2017-09-14,https://www.grouvee.com/games/47894-divinity-original-sin-ii/,50803
68390,Streets of Rage 4,"{""Played"": {""date_added"": ""2020-09-06T16:11:08Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Brawler"": {""url"": ""https://www.grouvee.com/games/?genre=brawler""}}","{""Streets of Rage"": {""url"": ""https://www.grouvee.com/games/franchise/1671-streets-of-rage/""}}","{""DotEmu"": {""url"": ""https://www.grouvee.com/games/?developer=dotemu""}, ""Guard Crush Games"": {""url"": ""https://www.grouvee.com/games/?developer=guard-crush-games""}, ""Lizardcube"": {""url"": ""https://www.grouvee.com/games/?developer=lizardcube""}}","{""DotEmu"": {""url"": ""https://www.grouvee.com/games/?publisher=dotemu""}, ""Limited Run Games"": {""url"": ""https://www.grouvee.com/games/?publisher=limited-run-games""}, ""Yooreka Studio"": {""url"": ""https://www.grouvee.com/games/?publisher=yooreka-studio""}}",2020-04-30,https://www.grouvee.com/games/68390-streets-of-rage-4/,70072
36095,Until Dawn,"{""Played"": {""date_added"": ""2017-05-30T06:36:31Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}","{""Until Dawn"": {""url"": ""https://www.grouvee.com/games/franchise/3447-until-dawn/""}}","{""Supermassive Games"": {""url"": ""https://www.grouvee.com/games/?developer=supermassive-games""}}","{""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}, ""Sony Computer Entertainment Europe"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-europe""}}",2015-08-25,https://www.grouvee.com/games/36095-until-dawn/,39358
79492,Bravely Default II,"{""Backlog"": {""date_added"": ""2021-05-17T11:38:14Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/""}}",{},,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Bravely Default"": {""url"": ""https://www.grouvee.com/games/franchise/2662-bravely-default/""}}",{},{},2021-02-26,https://www.grouvee.com/games/79492-bravely-default-ii/,76344
159,Portal 2,"{""Played"": {""date_added"": ""2017-05-30T06:53:24Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""First-Person Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=first-person-shooter""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}","{""Portal"": {""url"": ""https://www.grouvee.com/games/franchise/1714-portal/""}}","{""Valve Corporation"": {""url"": ""https://www.grouvee.com/games/?developer=valve-corporation""}}","{""Electronic Arts"": {""url"": ""https://www.grouvee.com/games/?publisher=electronic-arts""}, ""Valve Corporation"": {""url"": ""https://www.grouvee.com/games/?publisher=valve-corporation""}}",2011-04-19,https://www.grouvee.com/games/159-portal-2/,21662
67178,Devil May Cry 5,"{""Played"": {""date_added"": ""2019-04-11T09:00:54Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}","{""Devil May Cry"": {""url"": ""https://www.grouvee.com/games/franchise/362-devil-may-cry/""}}",{},{},2019-03-08,https://www.grouvee.com/games/67178-devil-may-cry-5/,68910
76534,Smelter,"{""Played"": {""date_added"": ""2021-05-21T07:52:12Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}, ""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}",{},{},{},2021-04-22,https://www.grouvee.com/games/76534-smelter/,73753
30,Professor Layton and the Curious Village,"{""Played"": {""date_added"": ""2017-05-30T06:45:45Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}","{""Professor Layton"": {""url"": ""https://www.grouvee.com/games/franchise/1529-professor-layton/""}}","{""Level-5 Inc."": {""url"": ""https://www.grouvee.com/games/?developer=level-5-inc""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}}",2008-02-10,https://www.grouvee.com/games/30-professor-layton-and-the-curious-village/,11865
79466,The Survivalists,"{""Wish List"": {""date_added"": ""2021-10-24T06:35:52Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 62}}",{},,,[],[],"{""Simulation"": {""url"": ""https://www.grouvee.com/games/?genre=simulation""}, ""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}","{""The Escapists"": {""url"": ""https://www.grouvee.com/games/franchise/3680-the-escapists/""}}",{},{},2020-10-09,https://www.grouvee.com/games/79466-the-survivalists/,76323
33,The Elder Scrolls V: Skyrim,"{""Played"": {""date_added"": ""2018-07-10T07:19:25Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""The Elder Scrolls"": {""url"": ""https://www.grouvee.com/games/franchise/291-the-elder-scrolls/""}}",{},{},2011-11-11,https://www.grouvee.com/games/33-the-elder-scrolls-v-skyrim/,33394
57793,The House in Fata Morgana: Dreams of the Revenants Edition,"{""Backlog"": {""date_added"": ""2021-05-31T07:07:28Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/""}}",{},,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Compilation"": {""url"": ""https://www.grouvee.com/games/?genre=compilation""}}","{""The House in Fata Morgana"": {""url"": ""https://www.grouvee.com/games/franchise/3815-the-house-in-fata-morgana/""}}","{""Novectacle"": {""url"": ""https://www.grouvee.com/games/?developer=novectacle""}}","{""Dramatic Create"": {""url"": ""https://www.grouvee.com/games/?publisher=dramatic-create""}, ""Limited Run Games"": {""url"": ""https://www.grouvee.com/games/?publisher=limited-run-games""}, ""Mighty Rabbit Studios"": {""url"": ""https://www.grouvee.com/games/?publisher=mighty-rabbit-studios""}}",2017-03-16,https://www.grouvee.com/games/57793-the-house-in-fata-morgana-dreams-of-the-revenants-edition/,59795
29115,Journey,"{""Played"": {""date_added"": ""2018-09-10T09:59:53Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}}",{},"{""SCE Studio Santa Monica"": {""url"": ""https://www.grouvee.com/games/?developer=sce-studio-santa-monica""}, ""thatgamecompany"": {""url"": ""https://www.grouvee.com/games/?developer=thatgamecompany""}}","{""Annapurna Interactive"": {""url"": ""https://www.grouvee.com/games/?publisher=annapurna-interactive""}, ""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}}",2012-03-13,https://www.grouvee.com/games/29115-journey/,31772
77513,Guilty Gear -Strive-,"{""Wish List"": {""date_added"": ""2021-06-08T04:29:21Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/""}}",{},5,,[],[],"{""Fighting"": {""url"": ""https://www.grouvee.com/games/?genre=fighting""}}","{""Guilty Gear"": {""url"": ""https://www.grouvee.com/games/franchise/221-guilty-gear/""}}",{},{},2021-06-11,https://www.grouvee.com/games/77513-guilty-gear-strive-/,74573
60443,Ghost of Tsushima,"{""Played"": {""date_added"": ""2020-08-03T06:35:11Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}",{},{},{},2020-07-17,https://www.grouvee.com/games/60443-ghost-of-tsushima/,62379
110,Braid,"{""Played"": {""date_added"": ""2017-05-30T06:41:31Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}",{},{},{},2008-08-06,https://www.grouvee.com/games/110-braid/,20716
46465,Dishonored 2,"{""Backlog"": {""date_added"": ""2020-09-23T06:04:54Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/""}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Dishonored"": {""url"": ""https://www.grouvee.com/games/franchise/3235-dishonored/""}}","{""Arkane Studios SA"": {""url"": ""https://www.grouvee.com/games/?developer=arkane-studios-sa""}}","{""Bethesda Softworks"": {""url"": ""https://www.grouvee.com/games/?publisher=bethesda-softworks""}}",2016-11-11,https://www.grouvee.com/games/46465-dishonored-2/,49954
25195,Nioh,"{""Backlog"": {""date_added"": ""2019-11-27T16:52:56Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/""}}",{},,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Nioh"": {""url"": ""https://www.grouvee.com/games/franchise/4233-nioh/""}}",{},{},2017-02-07,https://www.grouvee.com/games/25195-nioh/,27578
32809,Dishonored,"{""Played"": {""date_added"": ""2020-09-15T07:36:26Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""First-Person Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=first-person-shooter""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Dishonored"": {""url"": ""https://www.grouvee.com/games/franchise/3235-dishonored/""}}","{""Arkane Studios SA"": {""url"": ""https://www.grouvee.com/games/?developer=arkane-studios-sa""}, ""Zenimax Media Inc"": {""url"": ""https://www.grouvee.com/games/?developer=zenimax-media-inc""}}","{""Bethesda Softworks"": {""url"": ""https://www.grouvee.com/games/?publisher=bethesda-softworks""}}",2012-10-09,https://www.grouvee.com/games/32809-dishonored/,35850
89,Demon's Souls,"{""Played"": {""date_added"": ""2017-05-30T06:39:58Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Souls"": {""url"": ""https://www.grouvee.com/games/franchise/2003-souls/""}}","{""FromSoftware, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=fromsoftware-inc""}, ""SCE Japan Studio"": {""url"": ""https://www.grouvee.com/games/?developer=sce-japan-studio""}, ""Shirogumi, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=shirogumi-inc""}}","{""Atlus U.S.A., Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=atlus-usa-inc""}, ""Namco Bandai Games Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=namco-bandai-games-inc""}, ""Sony Interactive Entertainment"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-interactive-entertainment""}}",2009-10-06,https://www.grouvee.com/games/89-demons-souls/,24057
58408,Batman: The Enemy Within - The Telltale Series,"{""Played"": {""date_added"": ""2021-02-22T08:03:55Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},2,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}","{""Batman"": {""url"": ""https://www.grouvee.com/games/franchise/74-batman/""}, ""DC Universe"": {""url"": ""https://www.grouvee.com/games/franchise/75-dc-universe/""}}","{""Telltale Games"": {""url"": ""https://www.grouvee.com/games/?developer=telltale-games""}, ""WB Games"": {""url"": ""https://www.grouvee.com/games/?developer=wb-games""}}","{""Telltale Games"": {""url"": ""https://www.grouvee.com/games/?publisher=telltale-games""}, ""WB Games"": {""url"": ""https://www.grouvee.com/games/?publisher=wb-games""}}",2017-08-08,https://www.grouvee.com/games/58408-batman-the-enemy-within-the-telltale-series/,60398
25279,The Witness,"{""Played"": {""date_added"": ""2020-05-25T07:19:18Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}",{},"{""Thekla Inc"": {""url"": ""https://www.grouvee.com/games/?developer=thekla-inc""}}","{""Thekla Inc"": {""url"": ""https://www.grouvee.com/games/?publisher=thekla-inc""}}",2016-01-26,https://www.grouvee.com/games/25279-the-witness/,27668
20015,Final Fantasy Type-0,"{""Played"": {""date_added"": ""2017-05-30T06:31:51Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Fabula Nova Crystallis"": {""url"": ""https://www.grouvee.com/games/franchise/1793-fabula-nova-crystallis/""}, ""Final Fantasy"": {""url"": ""https://www.grouvee.com/games/franchise/87-final-fantasy/""}}","{""Square Enix"": {""url"": ""https://www.grouvee.com/games/?developer=square-enix""}, ""Square Visual Works"": {""url"": ""https://www.grouvee.com/games/?developer=square-visual-works""}}","{""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2011-10-27,https://www.grouvee.com/games/20015-final-fantasy-type-0/,21848
44730,Just Cause 3,"{""Played"": {""date_added"": ""2017-11-01T12:43:50Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}","{""Just Cause"": {""url"": ""https://www.grouvee.com/games/franchise/1725-just-cause/""}}","{""Avalanche Studios"": {""url"": ""https://www.grouvee.com/games/?developer=avalanche-studios""}}","{""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2015-12-01,https://www.grouvee.com/games/44730-just-cause-3/,48207
87154,Death's Door,"{""Wish List"": {""date_added"": ""2021-07-22T05:55:10Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 34}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}",{},{},{},2021-07-20,https://www.grouvee.com/games/87154-deaths-door/,82153
68,Final Fantasy IX,"{""Played"": {""date_added"": ""2019-04-29T12:20:55Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",3,,[],[],"{""Card Game"": {""url"": ""https://www.grouvee.com/games/?genre=card-game""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Final Fantasy"": {""url"": ""https://www.grouvee.com/games/franchise/87-final-fantasy/""}}",{},{},2000-07-07,https://www.grouvee.com/games/68-final-fantasy-ix/,8825
145,Grand Theft Auto III,"{""Played"": {""date_added"": ""2017-05-30T06:38:18Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Simulation"": {""url"": ""https://www.grouvee.com/games/?genre=simulation""}}","{""Grand Theft Auto"": {""url"": ""https://www.grouvee.com/games/franchise/845-grand-theft-auto/""}}","{""Rockstar North"": {""url"": ""https://www.grouvee.com/games/?developer=rockstar-north""}, ""War Drum Studios"": {""url"": ""https://www.grouvee.com/games/?developer=war-drum-studios""}}","{""Capcom"": {""url"": ""https://www.grouvee.com/games/?publisher=capcom""}, ""Rockstar Games"": {""url"": ""https://www.grouvee.com/games/?publisher=rockstar-games""}, ""Take-Two Interactive Software, Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=take-two-interactive-software-inc""}}",2001-10-22,https://www.grouvee.com/games/145-grand-theft-auto-iii/,3724
46413,Dark Souls III,"{""Backlog"": {""date_added"": ""2021-05-01T08:46:19Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/""}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Souls"": {""url"": ""https://www.grouvee.com/games/franchise/2003-souls/""}}","{""FromSoftware, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=fromsoftware-inc""}}","{""Namco Bandai Games Inc."": {""url"": ""https://www.grouvee.com/games/?publisher=namco-bandai-games-inc""}}",2016-03-24,https://www.grouvee.com/games/46413-dark-souls-iii/,49884
11015,Katamari Damacy,"{""Played"": {""date_added"": ""2019-02-18T22:13:21Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}","{""Katamari Damacy"": {""url"": ""https://www.grouvee.com/games/franchise/1198-katamari-damacy/""}}",{},{},2004-03-18,https://www.grouvee.com/games/11015-katamari-damacy/,11867
67033,Assassin's Creed Odyssey,"{""Played"": {""date_added"": ""2019-10-21T10:53:36Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Assassin's Creed"": {""url"": ""https://www.grouvee.com/games/franchise/769-assassins-creed/""}}",{},{},2018-10-02,https://www.grouvee.com/games/67033-assassins-creed-odyssey/,68771
58060,Graveyard Keeper,"{""Wish List"": {""date_added"": ""2021-10-03T08:32:50Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 52}}",{},,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}, ""Simulation"": {""url"": ""https://www.grouvee.com/games/?genre=simulation""}}",{},"{""Lazy Bear Games"": {""url"": ""https://www.grouvee.com/games/?developer=lazy-bear-games""}}","{""tinyBuild"": {""url"": ""https://www.grouvee.com/games/?publisher=tinybuild""}}",2018-08-15,https://www.grouvee.com/games/58060-graveyard-keeper/,60063
33727,Rune Factory 4,"{""Played"": {""date_added"": ""2021-09-28T15:43:01Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/"", ""order"": 312}}",{},4,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Rune Factory"": {""url"": ""https://www.grouvee.com/games/franchise/1869-rune-factory/""}}",{},{},2012-07-19,https://www.grouvee.com/games/33727-rune-factory-4/,36843
